Date,Product Or service Name, Amount  ,restaurant_id
04-04-2025,POS Subscription - Renewal,1822.033898,358429
04-04-2025,POS Subscription - Renewal,2742.372881,351244
04-04-2025,POS Subscription - Renewal,5028.813559,351242
04-04-2025,POS Subscription - Renewal,3106.779661,351241
04-04-2025,POS Subscription - Renewal,3222.033898,349555
04-04-2025,POS Subscription - Renewal,5044.067797,336281
04-04-2025,POS Subscription - Renewal,2895.762712,333042
04-04-2025,POS Subscription - Renewal,6635.6,322897
04-04-2025,POS Subscription - Renewal,7000,38609
04-04-2025,POS Subscription - Renewal,7000,38608
04-04-2025,POS Subscription - Renewal,7000,38606
04-04-2025,POS Subscription - Renewal,7000,38605
04-04-2025,POS Subscription - Renewal,7000,38604
04-04-2025,POS Subscription - Renewal,7000,38603
04-04-2025,POS Subscription - Renewal,7000,38545
04-04-2025,POS Subscription - Renewal,7000,38429
04-04-2025,POS Subscription - Renewal,7000,38427
04-04-2025,POS Subscription - Renewal,8137.288136,31406
04-04-2025,POS Subscription - Renewal,5988.983051,333067
04-04-2025,POS Subscription - Renewal,7000,85010
04-04-2025,POS Subscription - Renewal,4430.508475,339224
04-04-2025,POS Subscription - Renewal,7000,101667
04-04-2025,POS Subscription - Renewal,2742.372881,351910
04-04-2025,POS Subscription - Renewal,7000,128951
04-04-2025,POS Subscription - Renewal,7000,34968
04-04-2025,POS Subscription - Renewal,7000,34967
04-04-2025,POS Subscription - Renewal,7000,33641
04-04-2025,POS Subscription - Renewal,4890.677966,332592
04-04-2025,POS Subscription - Renewal,7000,37403
04-04-2025,POS Subscription - Renewal,7000,37402
04-04-2025,POS Subscription - Renewal,939.8305085,367175
04-04-2025,POS Subscription - Renewal,7000,316269
04-04-2025,POS Subscription - Renewal,7000,158285
04-04-2025,POS Subscription - Renewal,7000,158283
04-04-2025,POS Subscription - Renewal,7000,158280
04-04-2025,POS Subscription - Renewal,7000,158277
04-04-2025,POS Subscription - Renewal,7000,157332
04-04-2025,POS Subscription - Renewal,7000,149061
04-04-2025,POS Subscription - Renewal,2704.237288,352985
04-04-2025,POS Subscription - Renewal,2742.372881,351915
04-04-2025,POS Subscription - Renewal,3049.152542,351628
04-04-2025,POS Subscription - Renewal,3279.661017,349567
04-04-2025,POS Subscription - Renewal,6079.661017,328976
04-04-2025,POS Subscription - Renewal,766.9491525,366004
04-04-2025,POS Subscription - Renewal,1093.220339,366003
04-04-2025,POS Subscription - Renewal,939.8305085,367180
04-04-2025,POS Subscription - Renewal,7000,155928
04-04-2025,POS Subscription - Renewal,8137.288136,145692
04-04-2025,POS Subscription - Renewal,6391.525424,334755
04-04-2025,POS Subscription - Renewal,7000,137593
04-04-2025,POS Subscription - Renewal,7000,86787
04-04-2025,POS Subscription - Renewal,7000,138444
04-04-2025,POS Subscription - Renewal,7000,105825
04-04-2025,POS Subscription - Renewal,7000,53196
04-04-2025,POS Subscription - Renewal,7000,42411
04-04-2025,POS Subscription - Renewal,7000,42410
04-04-2025,POS Subscription - Renewal,6462.711864,326595
04-04-2025,POS Subscription - Renewal,7000,117080
04-04-2025,POS Subscription - Renewal,4500,322537
04-04-2025,POS Subscription - Renewal,7000,118629
04-04-2025,POS Subscription - Renewal,7000,72134
04-04-2025,POS Subscription - Renewal,4500,114793
04-04-2025,POS Subscription - Renewal,7000,320525
04-04-2025,POS Subscription - Renewal,7000,321312
04-04-2025,POS Subscription - Renewal,6355.94,40245
04-04-2025,POS Subscription - Renewal,7000,322673
04-04-2025,POS Subscription - Renewal,7000,316087
04-04-2025,POS Subscription - Renewal,7000,323540
04-04-2025,POS Subscription - Renewal,7000,70305
04-04-2025,POS Subscription - Renewal,7000,323061
04-04-2025,POS Subscription - Renewal,7000,118877
04-04-2025,POS Subscription - Renewal,7000,70682
04-04-2025,POS Subscription - Renewal,7000,322797
04-04-2025,POS Subscription - Renewal,7000,118237
04-04-2025,POS Subscription - Renewal,7000,118099
04-04-2025,POS Subscription - Renewal,7000,70373
04-04-2025,POS Subscription - Renewal,7000,322046
04-04-2025,POS Subscription - Renewal,7000,73638
04-04-2025,POS Subscription - Renewal,7000,321104
04-04-2025,POS Subscription - Renewal,7000,323117
04-04-2025,POS Subscription - Renewal,7000,43520
04-04-2025,POS Subscription - Renewal,7000,73646
04-04-2025,POS Subscription - Renewal,7000,323744
04-04-2025,POS Subscription - Renewal,4500,316925
04-04-2025,POS Subscription - Renewal,8474.58,118970
05-04-2025,POS Subscription - Renewal,7000,119243
05-04-2025,POS Subscription - Renewal,7000,321513
05-04-2025,POS Subscription - Renewal,4500,71259
05-04-2025,POS Subscription - Renewal,7000,118573
05-04-2025,POS Subscription - Renewal,7000,118796
05-04-2025,POS Subscription - Renewal,7000,79671
05-04-2025,POS Subscription - Renewal,7000,322342
05-04-2025,POS Subscription - Renewal,7000,323690
05-04-2025,POS Subscription - Renewal,7000,118825
05-04-2025,POS Subscription - Renewal,7000,41496
05-04-2025,POS Subscription - Renewal,7000,323747
05-04-2025,POS Subscription - Renewal,7000,117316
05-04-2025,POS Subscription - Renewal,7000,323362
05-04-2025,POS Subscription - Renewal,7000,116332
05-04-2025,POS Subscription - Renewal,7000,43957
05-04-2025,POS Subscription - Renewal,7000,43513
05-04-2025,POS Subscription - Renewal,7000,318686
05-04-2025,POS Subscription - Renewal,7000,43203
05-04-2025,POS Subscription - Renewal,4500,73982
05-04-2025,POS Subscription - Renewal,4500,109947
05-04-2025,POS Subscription - Renewal,6355.93,70973
06-04-2025,POS Subscription - Renewal,7000,323255
06-04-2025,POS Subscription - Renewal,7000,118883
06-04-2025,POS Subscription - Renewal,7000,323228
06-04-2025,POS Subscription - Renewal,7000,41900
06-04-2025,POS Subscription - Renewal,7000,323480
06-04-2025,POS Subscription - Renewal,7000,119245
06-04-2025,POS Subscription - Renewal,7000,73346
06-04-2025,POS Subscription - Renewal,4500,321697
06-04-2025,POS Subscription - Renewal,7000,119422
06-04-2025,POS Subscription - Renewal,7000,320630
06-04-2025,POS Subscription - Renewal,4500,68770
06-04-2025,POS Subscription - Renewal,4500,117909
06-04-2025,POS Subscription - Renewal,4500,323486
06-04-2025,POS Subscription - Renewal,4500,73466
06-04-2025,POS Subscription - Renewal,4500,321375
06-04-2025,POS Subscription - Renewal,4500,35752
06-04-2025,POS Subscription - Renewal,7000,321868
06-04-2025,POS Subscription - Renewal,4500,324243
07-04-2025,POS Subscription - Renewal,7000,323193
07-04-2025,POS Subscription - Renewal,7000,119983
07-04-2025,POS Subscription - Renewal,7000,322961
07-04-2025,POS Subscription - Renewal,7000,323847
07-04-2025,POS Subscription - Renewal,7000,60484
07-04-2025,POS Subscription - Renewal,7000,73439
07-04-2025,POS Subscription - Renewal,7000,118679
07-04-2025,POS Subscription - Renewal,7000,73767
07-04-2025,POS Subscription - Renewal,7000,321963
07-04-2025,POS Subscription - Renewal,7000,118349
07-04-2025,POS Subscription - Renewal,7000,19866
07-04-2025,POS Subscription - Renewal,7000,19864
07-04-2025,POS Subscription - Renewal,7000,28249
07-04-2025,POS Subscription - Renewal,7000,19865
07-04-2025,POS Subscription - Renewal,7000,21374
07-04-2025,POS Subscription - Renewal,7000,323680
07-04-2025,POS Subscription - Renewal,7000,15649
07-04-2025,POS Subscription - Renewal,7000,17082
07-04-2025,POS Subscription - Renewal,7000,118880
07-04-2025,POS Subscription - Renewal,7000,43179
07-04-2025,POS Subscription - Renewal,7000,323147
07-04-2025,POS Subscription - Renewal,7000,93982
07-04-2025,POS Subscription - Renewal,7000,73616
07-04-2025,POS Subscription - Renewal,7000,25055
07-04-2025,POS Subscription - Renewal,7000,321653
07-04-2025,POS Subscription - Renewal,7000,322855
07-04-2025,POS Subscription - Renewal,7000,119101
07-04-2025,POS Subscription - Renewal,7000,153398
07-04-2025,POS Subscription - Renewal,7000,37177
07-04-2025,POS Subscription - Renewal,4500,71819
07-04-2025,POS Subscription - Renewal,7000,324337
07-04-2025,POS Subscription - Renewal,4500,74097
07-04-2025,POS Subscription - Renewal,7000,118807
07-04-2025,POS Subscription - Renewal,7000,25684
07-04-2025,POS Subscription - Renewal,4500,318609
07-04-2025,POS Subscription - Renewal,4500,322573
07-04-2025,POS Subscription - Renewal,7000,321571
07-04-2025,POS Subscription - Renewal,7000,322738
07-04-2025,POS Subscription - Renewal,4500,118609
07-04-2025,POS Subscription - Renewal,7000,118954
07-04-2025,POS Subscription - Renewal,4500,45082
07-04-2025,POS Subscription - Renewal,6355.93,40244
07-04-2025,POS Subscription - Renewal,5347.46,323925
07-04-2025,POS Subscription - Renewal,7000,71709
07-04-2025,POS Subscription - Renewal,4500,318611
07-04-2025,POS Subscription - Renewal,4500,323698
07-04-2025,POS Subscription - Renewal,10000,322783
07-04-2025,POS Subscription - Renewal,7000,73792
07-04-2025,POS Subscription - Renewal,7000,321574
07-04-2025,POS Subscription - Renewal,7000,321576
08-04-2025,POS Subscription - Renewal,7000,111300
08-04-2025,POS Subscription - Renewal,7000,73005
08-04-2025,POS Subscription - Renewal,7000,323682
08-04-2025,POS Subscription - Renewal,7000,70984
08-04-2025,POS Subscription - Renewal,7000,73392
08-04-2025,POS Subscription - Renewal,7000,73511
08-04-2025,POS Subscription - Renewal,7000,322296
08-04-2025,POS Subscription - Renewal,7000,67376
08-04-2025,POS Subscription - Renewal,7000,323535
08-04-2025,POS Subscription - Renewal,7000,322520
08-04-2025,POS Subscription - Renewal,7000,323684
08-04-2025,POS Subscription - Renewal,7000,69635
08-04-2025,POS Subscription - Renewal,7000,319233
08-04-2025,POS Subscription - Renewal,7000,322522
08-04-2025,POS Subscription - Renewal,7000,43344
08-04-2025,POS Subscription - Renewal,7000,15081
08-04-2025,POS Subscription - Renewal,7000,41780
08-04-2025,POS Subscription - Renewal,7000,117328
08-04-2025,POS Subscription - Renewal,7000,323242
08-04-2025,POS Subscription - Renewal,7000,70410
08-04-2025,POS Subscription - Renewal,7000,142919
08-04-2025,POS Subscription - Renewal,7000,74020
08-04-2025,POS Subscription - Renewal,7000,119167
08-04-2025,POS Subscription - Renewal,7000,323250
08-04-2025,POS Subscription - Renewal,7000,323963
08-04-2025,POS Subscription - Renewal,7000,323961
08-04-2025,POS Subscription - Renewal,4500,119313
08-04-2025,POS Subscription - Renewal,7000,321436
08-04-2025,POS Subscription - Renewal,7000,107427
08-04-2025,POS Subscription - Renewal,4500,98371
08-04-2025,POS Subscription - Renewal,7000,103009
08-04-2025,POS Subscription - Renewal,7000,65066
08-04-2025,POS Subscription - Renewal,7000,69584
08-04-2025,POS Subscription - Renewal,7000,25741
08-04-2025,POS Subscription - Renewal,4500,110981
08-04-2025,POS Subscription - Renewal,7000,322741
08-04-2025,POS Subscription - Renewal,7000,322414
08-04-2025,POS Subscription - Renewal,7000,319006
08-04-2025,POS Subscription - Renewal,10000,321733
08-04-2025,POS Subscription - Renewal,4500,116711
08-04-2025,POS Subscription - Renewal,7000,105663
08-04-2025,POS Subscription - Renewal,7000,74438
08-04-2025,POS Subscription - Renewal,7000,119397
08-04-2025,POS Subscription - Renewal,7000,116138
08-04-2025,POS Subscription - Renewal,4500,324530
09-04-2025,POS Subscription - Renewal,7000,45470
09-04-2025,POS Subscription - Renewal,7000,45469
09-04-2025,POS Subscription - Renewal,7000,45471
09-04-2025,POS Subscription - Renewal,7000,45468
09-04-2025,POS Subscription - Renewal,7000,45472
09-04-2025,POS Subscription - Renewal,7000,45466
09-04-2025,POS Subscription - Renewal,7000,45473
09-04-2025,POS Subscription - Renewal,7000,45465
09-04-2025,POS Subscription - Renewal,7000,45474
09-04-2025,POS Subscription - Renewal,7000,45464
09-04-2025,POS Subscription - Renewal,7000,45463
09-04-2025,POS Subscription - Renewal,7000,45462
09-04-2025,POS Subscription - Renewal,7000,45461
09-04-2025,POS Subscription - Renewal,7000,45460
09-04-2025,POS Subscription - Renewal,7000,59614
09-04-2025,POS Subscription - Renewal,7000,72170
09-04-2025,POS Subscription - Renewal,7000,45475
09-04-2025,POS Subscription - Renewal,7000,45476
09-04-2025,POS Subscription - Renewal,7000,45477
09-04-2025,POS Subscription - Renewal,7000,44606
09-04-2025,POS Subscription - Renewal,7000,44649
09-04-2025,POS Subscription - Renewal,7000,44650
09-04-2025,POS Subscription - Renewal,7000,44651
09-04-2025,POS Subscription - Renewal,7000,44652
09-04-2025,POS Subscription - Renewal,7000,44653
09-04-2025,POS Subscription - Renewal,7000,44655
09-04-2025,POS Subscription - Renewal,7000,44656
09-04-2025,POS Subscription - Renewal,7000,323080
09-04-2025,POS Subscription - Renewal,7000,322083
09-04-2025,POS Subscription - Renewal,7000,322086
09-04-2025,POS Subscription - Renewal,7000,322075
09-04-2025,POS Subscription - Renewal,7000,322082
09-04-2025,POS Subscription - Renewal,7000,322071
09-04-2025,POS Subscription - Renewal,7000,322067
09-04-2025,POS Subscription - Renewal,7000,322085
09-04-2025,POS Subscription - Renewal,7000,322079
09-04-2025,POS Subscription - Renewal,7000,322080
09-04-2025,POS Subscription - Renewal,7000,322073
09-04-2025,POS Subscription - Renewal,7000,322695
09-04-2025,POS Subscription - Renewal,7000,117504
09-04-2025,POS Subscription - Renewal,7000,70862
09-04-2025,POS Subscription - Renewal,4500,114101
09-04-2025,POS Subscription - Renewal,7000,74047
09-04-2025,POS Subscription - Renewal,4500,110229
09-04-2025,POS Subscription - Renewal,7000,12136
09-04-2025,POS Subscription - Renewal,7000,65486
09-04-2025,POS Subscription - Renewal,7000,321283
09-04-2025,POS Subscription - Renewal,7000,118935
09-04-2025,POS Subscription - Renewal,7000,322354
09-04-2025,POS Subscription - Renewal,7000,43577
09-04-2025,POS Subscription - Renewal,7000,322936
09-04-2025,POS Subscription - Renewal,7000,43178
09-04-2025,POS Subscription - Renewal,7000,322835
09-04-2025,POS Subscription - Renewal,7000,119657
09-04-2025,POS Subscription - Renewal,7000,321960
09-04-2025,POS Subscription - Renewal,7000,323824
09-04-2025,POS Subscription - Renewal,7000,122752
09-04-2025,POS Subscription - Renewal,7000,40923
09-04-2025,POS Subscription - Renewal,7000,74789
09-04-2025,POS Subscription - Renewal,4500,13587
09-04-2025,POS Subscription - Renewal,6300,157125
09-04-2025,POS Subscription - Renewal,6300,316010
09-04-2025,POS Subscription - Renewal,6300,322413
09-04-2025,POS Subscription - Renewal,6300,322445
09-04-2025,POS Subscription - Renewal,6300,322448
09-04-2025,POS Subscription - Renewal,6300,322451
09-04-2025,POS Subscription - Renewal,6300,322452
09-04-2025,POS Subscription - Renewal,6300,322454
09-04-2025,POS Subscription - Renewal,6300,322456
09-04-2025,POS Subscription - Renewal,6300,332284
09-04-2025,POS Subscription - Renewal,6300,339569
09-04-2025,POS Subscription - Renewal,5084.74,119926
09-04-2025,POS Subscription - Renewal,7000,73860
09-04-2025,POS Subscription - Renewal,4500,12372
09-04-2025,POS Subscription - Renewal,7000,323119
09-04-2025,POS Subscription - Renewal,7000,324328
09-04-2025,POS Subscription - Renewal,4500,319057
09-04-2025,POS Subscription - Renewal,7000,41063
09-04-2025,POS Subscription - Renewal,7000,41062
09-04-2025,POS Subscription - Renewal,7000,41061
09-04-2025,POS Subscription - Renewal,7000,41060
09-04-2025,POS Subscription - Renewal,7000,27110
09-04-2025,POS Subscription - Renewal,7000,41064
09-04-2025,POS Subscription - Renewal,7000,69810
09-04-2025,POS Subscription - Renewal,7000,85454
09-04-2025,POS Subscription - Renewal,7000,78475
09-04-2025,POS Subscription - Renewal,7000,41072
09-04-2025,POS Subscription - Renewal,7000,41070
09-04-2025,POS Subscription - Renewal,7000,41068
09-04-2025,POS Subscription - Renewal,7000,41066
09-04-2025,POS Subscription - Renewal,7000,41065
09-04-2025,POS Subscription - Renewal,7000,60486
09-04-2025,POS Subscription - Renewal,7000,73783
09-04-2025,POS Subscription - Renewal,7000,62990
09-04-2025,POS Subscription - Renewal,7000,73804
09-04-2025,POS Subscription - Renewal,7000,43248
09-04-2025,POS Subscription - Renewal,4500,114505
09-04-2025,POS Subscription - Renewal,7000,207
09-04-2025,POS Subscription - Renewal,7000,323813
09-04-2025,POS Subscription - Renewal,4500,119072
09-04-2025,POS Subscription - Renewal,7000,70112
10-04-2025,POS Subscription - Renewal,7000,82166
10-04-2025,POS Subscription - Renewal,4500,71380
10-04-2025,POS Subscription - Renewal,7000,322115
10-04-2025,POS Subscription - Renewal,7000,128363
10-04-2025,POS Subscription - Renewal,6355.93,40248
10-04-2025,POS Subscription - Renewal,7000,73340
10-04-2025,POS Subscription - Renewal,4500,41237
10-04-2025,POS Subscription - Renewal,10000,55022
10-04-2025,POS Subscription - Renewal,7000,73101
10-04-2025,POS Subscription - Renewal,7000,323498
10-04-2025,POS Subscription - Renewal,7000,38133
10-04-2025,POS Subscription - Renewal,7000,316944
10-04-2025,POS Subscription - Renewal,7000,74295
10-04-2025,POS Subscription - Renewal,7000,43380
10-04-2025,POS Subscription - Renewal,7500,15245
10-04-2025,POS Subscription - Renewal,7000,129333
